0 -nan -nan -nan -nan
0.5593 0.00714943 0.318524 -0.0659002 -0.0730496
0.5594 0.00717183 0.31871 -0.0660043 -0.0731761
0.5595 0.00719427 0.318897 -0.0661084 -0.0733027
0.5596 0.00721674 0.319083 -0.0662125 -0.0734293
0.5597 0.00723923 0.31927 -0.0663166 -0.0735558
0.5598 0.00726176 0.319457 -0.0664206 -0.0736824
0.5599 0.00728431 0.319644 -0.0665247 -0.073809
0.56 0.0073069 0.319831 -0.0666287 -0.0739356
0.5601 0.00732951 0.320018 -0.0667327 -0.0740622
0.5602 0.00735216 0.320205 -0.0668366 -0.0741888
0.5603 0.00737483 0.320393 -0.0669406 -0.0743154
0.5604 0.00739754 0.32058 -0.0670445 -0.074442
0.5605 0.00742027 0.320768 -0.0671483 -0.0745686
0.5606 0.00744303 0.320955 -0.0672522 -0.0746952
0.5607 0.00746582 0.321143 -0.067356 -0.0748219
0.5608 0.00748865 0.321331 -0.0674599 -0.0749485
0.5609 0.0075115 0.321519 -0.0675637 -0.0750752
0.561 0.00753438 0.321707 -0.0676674 -0.0752018
0.5611 0.00755729 0.321895 -0.0677712 -0.0753285
0.5612 0.00758023 0.322084 -0.0678749 -0.0754551
0.5613 0.00760319 0.322272 -0.0679786 -0.0755818
0.5614 0.00762619 0.322461 -0.0680823 -0.0757085
0.5615 0.00764922 0.32265 -0.0681859 -0.0758351
0.5616 0.00767227 0.322839 -0.0682895 -0.0759618
0.5617 0.00769536 0.323027 -0.0683932 -0.0760885
0.5618 0.00771847 0.323217 -0.0684967 -0.0762152
0.5619 0.00774162 0.323406 -0.0686003 -0.0763419
0.562 0.00776479 0.323595 -0.0687038 -0.0764686
0.5621 0.00778799 0.323784 -0.0688073 -0.0765953
0.5622 0.00781122 0.323974 -0.0689108 -0.0767221
0.5623 0.00783448 0.324164 -0.0690143 -0.0768488
0.5624 0.00785777 0.324353 -0.0691177 -0.0769755
0.5625 0.00788109 0.324543 -0.0692212 -0.0771022
0.5626 0.00790444 0.324733 -0.0693245 -0.077229
0.5627 0.00792782 0.324923 -0.0694279 -0.0773557
0.5628 0.00795122 0.325113 -0.0695313 -0.0774825
0.5629 0.00797466 0.325304 -0.0696346 -0.0776092
0.563 0.00799812 0.325494 -0.0697379 -0.077736
0.5631 0.00802161 0.325685 -0.0698412 -0.0778628
0.5632 0.00804513 0.325875 -0.0699444 -0.0779896
0.5633 0.00806868 0.326066 -0.0700476 -0.0781163
0.5634 0.00809226 0.326257 -0.0701509 -0.0782431
0.5635 0.00811587 0.326448 -0.070254 -0.0783699
0.5636 0.00813951 0.326639 -0.0703572 -0.0784967
0.5637 0.00816317 0.32683 -0.0704603 -0.0786235
0.5638 0.00818687 0.327022 -0.0705634 -0.0787503
0.5639 0.00821059 0.327213 -0.0706665 -0.0788771
0.564 0.00823434 0.327405 -0.0707696 -0.0790039
0.5641 0.00825812 0.327597 -0.0708726 -0.0791308
0.5642 0.00828193 0.327788 -0.0709757 -0.0792576
0.5643 0.00830577 0.32798 -0.0710787 -0.0793844
0.5644 0.00832963 0.328172 -0.0711816 -0.0795113
0.5645 0.00835353 0.328365 -0.0712846 -0.0796381
0.5646 0.00837745 0.328557 -0.0713875 -0.079765
0.5647 0.00840141 0.328749 -0.0714904 -0.0798918
0.5648 0.00842539 0.328942 -0.0715933 -0.0800187
0.5649 0.0084494 0.329134 -0.0716961 -0.0801455
0.565 0.00847343 0.329327 -0.071799 -0.0802724
0.5651 0.0084975 0.32952 -0.0719018 -0.0803993
0.5652 0.00852159 0.329713 -0.0720046 -0.0805262
0.5653 0.00854572 0.329906 -0.0721073 -0.0806531
0.5654 0.00856987 0.330099 -0.0722101 -0.0807799
0.5655 0.00859405 0.330292 -0.0723128 -0.0809068
0.5656 0.00861826 0.330486 -0.0724155 -0.0810337
0.5657 0.00864249 0.330679 -0.0725181 -0.0811606
0.5658 0.00866676 0.330873 -0.0726208 -0.0812875
0.5659 0.00869105 0.331067 -0.0727234 -0.0814145
0.566 0.00871537 0.33126 -0.072826 -0.0815414
0.5661 0.00873972 0.331454 -0.0729286 -0.0816683
0.5662 0.0087641 0.331649 -0.0730311 -0.0817952
0.5663 0.00878851 0.331843 -0.0731337 -0.0819222
0.5664 0.00881294 0.332037 -0.0732362 -0.0820491
0.5665 0.00883741 0.332232 -0.0733386 -0.0821761
0.5666 0.0088619 0.332426 -0.0734411 -0.082303
0.5667 0.00888642 0.332621 -0.0735435 -0.08243
0.5668 0.00891096 0.332816 -0.0736459 -0.0825569
0.5669 0.00893554 0.33301 -0.0737483 -0.0826839
0.567 0.00896014 0.333205 -0.0738507 -0.0828108
0.5671 0.00898477 0.333401 -0.073953 -0.0829378
0.5672 0.00900943 0.333596 -0.0740554 -0.0830648
0.5673 0.00903412 0.333791 -0.0741576 -0.0831918
0.5674 0.00905884 0.333987 -0.0742599 -0.0833188
0.5675 0.00908358 0.334182 -0.0743622 -0.0834457
0.5676 0.00910835 0.334378 -0.0744644 -0.0835727
0.5677 0.00913315 0.334574 -0.0745666 -0.0836997
0.5678 0.00915798 0.33477 -0.0746688 -0.0838267
0.5679 0.00918283 0.334966 -0.0747709 -0.0839537
0.568 0.00920772 0.335162 -0.074873 -0.0840808
0.5681 0.00923263 0.335358 -0.0749752 -0.0842078
0.5682 0.00925757 0.335554 -0.0750772 -0.0843348
0.5683 0.00928253 0.335751 -0.0751793 -0.0844618
0.5684 0.00930753 0.335948 -0.0752813 -0.0845889
0.5685 0.00933255 0.336144 -0.0753833 -0.0847159
0.5686 0.0093576 0.336341 -0.0754853 -0.0848429
0.5687 0.00938268 0.336538 -0.0755873 -0.08497
0.5688 0.00940778 0.336735 -0.0756892 -0.085097
0.5689 0.00943292 0.336932 -0.0757912 -0.0852241
0.569 0.00945808 0.33713 -0.0758931 -0.0853511
0.5691 0.00948326 0.337327 -0.0759949 -0.0854782
0.5692 0.00950848 0.337525 -0.0760968 -0.0856053
0.5693 0.00953372 0.337722 -0.0761986 -0.0857323
0.5694 0.009559 0.33792 -0.0763004 -0.0858594
0.5695 0.00958429 0.338118 -0.0764022 -0.0859865
0.5696 0.00960962 0.338316 -0.0765039 -0.0861136
0.5697 0.00963497 0.338514 -0.0766057 -0.0862406
0.5698 0.00966035 0.338712 -0.0767074 -0.0863677
0.5699 0.00968576 0.338911 -0.0768091 -0.0864948
0.57 0.0097112 0.339109 -0.0769107 -0.0866219
0.5701 0.00973666 0.339308 -0.0770124 -0.086749
0.5702 0.00976215 0.339506 -0.077114 -0.0868761
0.5703 0.00978767 0.339705 -0.0772156 -0.0870032
0.5704 0.00981322 0.339904 -0.0773171 -0.0871303
0.5705 0.00983879 0.340103 -0.0774187 -0.0872575
0.5706 0.00986439 0.340302 -0.0775202 -0.0873846
0.5707 0.00989002 0.340501 -0.0776217 -0.0875117
0.5708 0.00991567 0.340701 -0.0777232 -0.0876388
0.5709 0.00994136 0.3409 -0.0778246 -0.087766
0.571 0.00996706 0.3411 -0.077926 -0.0878931
0.5711 0.0099928 0.3413 -0.0780274 -0.0880202
0.5712 0.0100186 0.341499 -0.0781288 -0.0881474
0.5713 0.0100444 0.341699 -0.0782302 -0.0882745
0.5714 0.0100702 0.341899 -0.0783315 -0.0884017
0.5715 0.010096 0.3421 -0.0784328 -0.0885288
0.5716 0.0101219 0.3423 -0.0785341 -0.088656
0.5717 0.0101478 0.3425 -0.0786354 -0.0887832
0.5718 0.0101737 0.342701 -0.0787366 -0.0889103
0.5719 0.0101997 0.342901 -0.0788378 -0.0890375
0.572 0.0102257 0.343102 -0.078939 -0.0891647
0.5721 0.0102517 0.343303 -0.0790402 -0.0892919
0.5722 0.0102777 0.343504 -0.0791413 -0.089419
0.5723 0.0103038 0.343705 -0.0792425 -0.0895462
0.5724 0.0103298 0.343906 -0.0793436 -0.0896734
0.5725 0.010356 0.344108 -0.0794446 -0.0898006
0.5726 0.0103821 0.344309 -0.0795457 -0.0899278
0.5727 0.0104083 0.344511 -0.0796467 -0.090055
0.5728 0.0104345 0.344712 -0.0797477 -0.0901822
0.5729 0.0104607 0.344914 -0.0798487 -0.0903094
0.573 0.0104869 0.345116 -0.0799497 -0.0904366
0.5731 0.0105132 0.345318 -0.0800506 -0.0905638
0.5732 0.0105395 0.34552 -0.0801515 -0.090691
0.5733 0.0105659 0.345722 -0.0802524 -0.0908183
0.5734 0.0105922 0.345925 -0.0803533 -0.0909455
0.5735 0.0106186 0.346127 -0.0804541 -0.0910727
0.5736 0.010645 0.34633 -0.0805549 -0.0911999
0.5737 0.0106714 0.346532 -0.0806557 -0.0913272
0.5738 0.0106979 0.346735 -0.0807565 -0.0914544
0.5739 0.0107244 0.346938 -0.0808572 -0.0915816
0.574 0.0107509 0.347141 -0.080958 -0.0917089
0.5741 0.0107775 0.347344 -0.0810587 -0.0918361
0.5742 0.010804 0.347548 -0.0811594 -0.0919634
0.5743 0.0108306 0.347751 -0.08126 -0.0920906
0.5744 0.0108572 0.347954 -0.0813606 -0.0922179
0.5745 0.0108839 0.348158 -0.0814612 -0.0923451
0.5746 0.0109106 0.348362 -0.0815618 -0.0924724
0.5747 0.0109373 0.348566 -0.0816624 -0.0925997
0.5748 0.010964 0.34877 -0.0817629 -0.0927269
0.5749 0.0109908 0.348974 -0.0818634 -0.0928542
0.575 0.0110175 0.349178 -0.0819639 -0.0929815
0.5751 0.0110444 0.349382 -0.0820644 -0.0931088
0.5752 0.0110712 0.349587 -0.0821648 -0.093236
0.5753 0.011098 0.349791 -0.0822653 -0.0933633
0.5754 0.0111249 0.349996 -0.0823657 -0.0934906
0.5755 0.0111518 0.350201 -0.082466 -0.0936179
0.5756 0.0111788 0.350405 -0.0825664 -0.0937452
0.5757 0.0112058 0.35061 -0.0826667 -0.0938725
0.5758 0.0112327 0.350816 -0.082767 -0.0939998
0.5759 0.0112598 0.351021 -0.0828673 -0.0941271
0.576 0.0112868 0.351226 -0.0829676 -0.0942544
0.5761 0.0113139 0.351432 -0.0830678 -0.0943817
0.5762 0.011341 0.351637 -0.083168 -0.094509
0.5763 0.0113681 0.351843 -0.0832682 -0.0946363
0.5764 0.0113953 0.352049 -0.0833684 -0.0947636
0.5765 0.0114224 0.352255 -0.0834685 -0.0948909
0.5766 0.0114496 0.352461 -0.0835686 -0.0950182
0.5767 0.0114769 0.352667 -0.0836687 -0.0951456
0.5768 0.0115041 0.352873 -0.0837688 -0.0952729
0.5769 0.0115314 0.353079 -0.0838688 -0.0954002
0.577 0.0115587 0.353286 -0.0839688 -0.0955276
0.5771 0.011586 0.353493 -0.0840688 -0.0956549
0.5772 0.0116134 0.353699 -0.0841688 -0.0957822
0.5773 0.0116408 0.353906 -0.0842688 -0.0959096
0.5774 0.0116682 0.354113 -0.0843687 -0.0960369
0.5775 0.0116956 0.35432 -0.0844686 -0.0961642
0.5776 0.0117231 0.354527 -0.0845685 -0.0962916
0.5777 0.0117506 0.354735 -0.0846684 -0.0964189
0.5778 0.0117781 0.354942 -0.0847682 -0.0965463
0.5779 0.0118056 0.35515 -0.084868 -0.0966736
0.578 0.0118332 0.355357 -0.0849678 -0.096801
0.5781 0.0118608 0.355565 -0.0850676 -0.0969284
0.5782 0.0118884 0.355773 -0.0851673 -0.0970557
0.5783 0.0119161 0.355981 -0.085267 -0.0971831
0.5784 0.0119437 0.356189 -0.0853667 -0.0973104
0.5785 0.0119714 0.356397 -0.0854664 -0.0974378
0.5786 0.0119991 0.356606 -0.085566 -0.0975652
0.5787 0.0120269 0.356814 -0.0856657 -0.0976926
0.5788 0.0120547 0.357023 -0.0857653 -0.0978199
0.5789 0.0120825 0.357231 -0.0858649 -0.0979473
0.579 0.0121103 0.35744 -0.0859644 -0.0980747
0.5791 0.0121381 0.357649 -0.0860639 -0.0982021
0.5792 0.012166 0.357858 -0.0861634 -0.0983294
0.5793 0.0121939 0.358067 -0.0862629 -0.0984568
0.5794 0.0122218 0.358277 -0.0863624 -0.0985842
0.5795 0.0122498 0.358486 -0.0864618 -0.0987116
0.5796 0.0122777 0.358696 -0.0865613 -0.098839
0.5797 0.0123058 0.358905 -0.0866606 -0.0989664
0.5798 0.0123338 0.359115 -0.08676 -0.0990938
0.5799 0.0123618 0.359325 -0.0868594 -0.0992212
0.58 0.0123899 0.359535 -0.0869587 -0.0993486
0.5801 0.012418 0.359745 -0.087058 -0.099476
0.5802 0.0124461 0.359955 -0.0871573 -0.0996034
0.5803 0.0124743 0.360165 -0.0872565 -0.0997308
0.5804 0.0125025 0.360376 -0.0873557 -0.0998582
0.5805 0.0125307 0.360586 -0.0874549 -0.0999856
0.5806 0.0125589 0.360797 -0.0875541 -0.100113
0.5807 0.0125872 0.361008 -0.0876533 -0.10024
0.5808 0.0126155 0.361219 -0.0877524 -0.100368
0.5809 0.0126438 0.36143 -0.0878515 -0.100495
0.581 0.0126721 0.361641 -0.0879506 -0.100623
0.5811 0.0127004 0.361852 -0.0880497 -0.10075
0.5812 0.0127288 0.362063 -0.0881487 -0.100878
0.5813 0.0127572 0.362275 -0.0882477 -0.101005
0.5814 0.0127857 0.362486 -0.0883467 -0.101132
0.5815 0.0128141 0.362698 -0.0884457 -0.10126
0.5816 0.0128426 0.36291 -0.0885447 -0.101387
0.5817 0.0128711 0.363122 -0.0886436 -0.101515
0.5818 0.0128997 0.363334 -0.0887425 -0.101642
0.5819 0.0129282 0.363546 -0.0888414 -0.10177
0.582 0.0129568 0.363758 -0.0889402 -0.101897
0.5821 0.0129854 0.363971 -0.089039 -0.102024
0.5822 0.013014 0.364183 -0.0891379 -0.102152
0.5823 0.0130427 0.364396 -0.0892366 -0.102279
0.5824 0.0130714 0.364609 -0.0893354 -0.102407
0.5825 0.0131001 0.364822 -0.0894341 -0.102534
0.5826 0.0131288 0.365035 -0.0895328 -0.102662
0.5827 0.0131576 0.365248 -0.0896315 -0.102789
0.5828 0.0131864 0.365461 -0.0897302 -0.102917
0.5829 0.0132152 0.365674 -0.0898289 -0.103044
0.583 0.013244 0.365888 -0.0899275 -0.103171
0.5831 0.0132729 0.366101 -0.0900261 -0.103299
0.5832 0.0133017 0.366315 -0.0901246 -0.103426
0.5833 0.0133306 0.366529 -0.0902232 -0.103554
0.5834 0.0133596 0.366743 -0.0903217 -0.103681
0.5835 0.0133885 0.366957 -0.0904202 -0.103809
0.5836 0.0134175 0.367171 -0.0905187 -0.103936
0.5837 0.0134465 0.367385 -0.0906172 -0.104064
0.5838 0.0134756 0.367599 -0.0907156 -0.104191
0.5839 0.0135046 0.367814 -0.090814 -0.104319
0.584 0.0135337 0.368029 -0.0909124 -0.104446
0.5841 0.0135628 0.368243 -0.0910108 -0.104574
0.5842 0.0135919 0.368458 -0.0911091 -0.104701
0.5843 0.0136211 0.368673 -0.0912074 -0.104828
0.5844 0.0136503 0.368888 -0.0913057 -0.104956
0.5845 0.0136795 0.369103 -0.091404 -0.105083
0.5846 0.0137087 0.369319 -0.0915022 -0.105211
0.5847 0.0137379 0.369534 -0.0916005 -0.105338
0.5848 0.0137672 0.36975 -0.0916987 -0.105466
0.5849 0.0137965 0.369965 -0.0917968 -0.105593
0.585 0.0138259 0.370181 -0.091895 -0.105721
0.5851 0.0138552 0.370397 -0.0919931 -0.105848
0.5852 0.0138846 0.370613 -0.0920912 -0.105976
0.5853 0.013914 0.370829 -0.0921893 -0.106103
0.5854 0.0139434 0.371045 -0.0922874 -0.106231
0.5855 0.0139729 0.371262 -0.0923854 -0.106358
0.5856 0.0140023 0.371478 -0.0924834 -0.106486
0.5857 0.0140318 0.371695 -0.0925814 -0.106613
0.5858 0.0140613 0.371911 -0.0926794 -0.106741
0.5859 0.0140909 0.372128 -0.0927773 -0.106868
0.586 0.0141205 0.372345 -0.0928752 -0.106996
0.5861 0.0141501 0.372562 -0.0929731 -0.107123
0.5862 0.0141797 0.372779 -0.093071 -0.107251
0.5863 0.0142093 0.372997 -0.0931689 -0.107378
0.5864 0.014239 0.373214 -0.0932667 -0.107506
0.5865 0.0142687 0.373432 -0.0933645 -0.107633
0.5866 0.0142984 0.373649 -0.0934623 -0.107761
0.5867 0.0143281 0.373867 -0.09356 -0.107888
0.5868 0.0143579 0.374085 -0.0936577 -0.108016
0.5869 0.0143877 0.374303 -0.0937555 -0.108143
0.587 0.0144175 0.374521 -0.0938531 -0.108271
0.5871 0.0144473 0.374739 -0.0939508 -0.108398
0.5872 0.0144772 0.374958 -0.0940484 -0.108526
0.5873 0.0145071 0.375176 -0.0941461 -0.108653
0.5874 0.014537 0.375395 -0.0942437 -0.108781
0.5875 0.0145669 0.375613 -0.0943412 -0.108908
0.5876 0.0145969 0.375832 -0.0944388 -0.109036
0.5877 0.0146269 0.376051 -0.0945363 -0.109163
0.5878 0.0146569 0.37627 -0.0946338 -0.109291
0.5879 0.0146869 0.376489 -0.0947313 -0.109418
0.588 0.014717 0.376708 -0.0948287 -0.109546
0.5881 0.014747 0.376928 -0.0949262 -0.109673
0.5882 0.0147771 0.377147 -0.0950236 -0.109801
0.5883 0.0148073 0.377367 -0.0951209 -0.109928
0.5884 0.0148374 0.377587 -0.0952183 -0.110056
0.5885 0.0148676 0.377807 -0.0953156 -0.110183
0.5886 0.0148978 0.378027 -0.0954129 -0.110311
0.5887 0.014928 0.378247 -0.0955102 -0.110438
0.5888 0.0149582 0.378467 -0.0956075 -0.110566
0.5889 0.0149885 0.378687 -0.0957047 -0.110693
0.589 0.0150188 0.378908 -0.095802 -0.110821
0.5891 0.0150491 0.379128 -0.0958992 -0.110948
0.5892 0.0150795 0.379349 -0.0959963 -0.111076
0.5893 0.0151098 0.37957 -0.0960935 -0.111203
0.5894 0.0151402 0.379791 -0.0961906 -0.111331
0.5895 0.0151706 0.380012 -0.0962877 -0.111458
0.5896 0.015201 0.380233 -0.0963848 -0.111586
0.5897 0.0152315 0.380454 -0.0964818 -0.111713
0.5898 0.015262 0.380675 -0.0965789 -0.111841
0.5899 0.0152925 0.380897 -0.0966759 -0.111968
0.59 0.015323 0.381118 -0.0967729 -0.112096
0.5901 0.0153536 0.38134 -0.0968698 -0.112223
0.5902 0.0153841 0.381562 -0.0969668 -0.112351
0.5903 0.0154147 0.381784 -0.0970637 -0.112478
0.5904 0.0154454 0.382006 -0.0971606 -0.112606
0.5905 0.015476 0.382228 -0.0972574 -0.112733
0.5906 0.0155067 0.382451 -0.0973543 -0.112861
0.5907 0.0155374 0.382673 -0.0974511 -0.112988
0.5908 0.0155681 0.382896 -0.0975479 -0.113116
0.5909 0.0155988 0.383118 -0.0976447 -0.113244
0.591 0.0156296 0.383341 -0.0977414 -0.113371
0.5911 0.0156604 0.383564 -0.0978382 -0.113499
0.5912 0.0156912 0.383787 -0.0979349 -0.113626
0.5913 0.015722 0.38401 -0.0980316 -0.113754
0.5914 0.0157529 0.384233 -0.0981282 -0.113881
0.5915 0.0157838 0.384457 -0.0982249 -0.114009
0.5916 0.0158147 0.38468 -0.0983215 -0.114136
0.5917 0.0158456 0.384904 -0.0984181 -0.114264
0.5918 0.0158766 0.385128 -0.0985146 -0.114391
0.5919 0.0159075 0.385351 -0.0986112 -0.114519
0.592 0.0159385 0.385575 -0.0987077 -0.114646
0.5921 0.0159695 0.385799 -0.0988042 -0.114774
0.5922 0.0160006 0.386024 -0.0989006 -0.114901
0.5923 0.0160317 0.386248 -0.0989971 -0.115029
0.5924 0.0160627 0.386472 -0.0990935 -0.115156
0.5925 0.0160939 0.386697 -0.0991899 -0.115284
0.5926 0.016125 0.386922 -0.0992863 -0.115411
0.5927 0.0161561 0.387146 -0.0993827 -0.115539
0.5928 0.0161873 0.387371 -0.099479 -0.115666
0.5929 0.0162185 0.387596 -0.0995753 -0.115794
0.593 0.0162498 0.387821 -0.0996716 -0.115921
0.5931 0.016281 0.388047 -0.0997678 -0.116049
0.5932 0.0163123 0.388272 -0.0998641 -0.116176
0.5933 0.0163436 0.388498 -0.0999603 -0.116304
0.5934 0.0163749 0.388723 -0.100056 -0.116431
0.5935 0.0164063 0.388949 -0.100153 -0.116559
0.5936 0.0164376 0.389175 -0.100249 -0.116686
0.5937 0.016469 0.389401 -0.100345 -0.116814
0.5938 0.0165004 0.389627 -0.100441 -0.116941
0.5939 0.0165319 0.389853 -0.100537 -0.117069
0.594 0.0165633 0.390079 -0.100633 -0.117196
0.5941 0.0165948 0.390306 -0.100729 -0.117324
0.5942 0.0166263 0.390532 -0.100825 -0.117451
0.5943 0.0166578 0.390759 -0.100921 -0.117579
0.5944 0.0166894 0.390986 -0.101017 -0.117706
0.5945 0.0167209 0.391213 -0.101113 -0.117834
0.5946 0.0167525 0.39144 -0.101209 -0.117962
0.5947 0.0167842 0.391667 -0.101305 -0.118089
0.5948 0.0168158 0.391894 -0.101401 -0.118217
0.5949 0.0168475 0.392121 -0.101497 -0.118344
0.595 0.0168791 0.392349 -0.101592 -0.118472
0.5951 0.0169109 0.392577 -0.101688 -0.118599
0.5952 0.0169426 0.392804 -0.101784 -0.118727
0.5953 0.0169743 0.393032 -0.10188 -0.118854
0.5954 0.0170061 0.39326 -0.101975 -0.118982
0.5955 0.0170379 0.393488 -0.102071 -0.119109
0.5956 0.0170697 0.393716 -0.102167 -0.119237
0.5957 0.0171016 0.393945 -0.102262 -0.119364
0.5958 0.0171335 0.394173 -0.102358 -0.119492
0.5959 0.0171653 0.394402 -0.102454 -0.119619
0.596 0.0171973 0.39463 -0.102549 -0.119747
0.5961 0.0172292 0.394859 -0.102645 -0.119874
0.5962 0.0172611 0.395088 -0.10274 -0.120002
0.5963 0.0172931 0.395317 -0.102836 -0.120129
0.5964 0.0173251 0.395546 -0.102931 -0.120257
0.5965 0.0173572 0.395776 -0.103027 -0.120384
0.5966 0.0173892 0.396005 -0.103122 -0.120511
0.5967 0.0174213 0.396234 -0.103218 -0.120639
0.5968 0.0174534 0.396464 -0.103313 -0.120766
0.5969 0.0174855 0.396694 -0.103408 -0.120894
0.597 0.0175176 0.396924 -0.103504 -0.121021
0.5971 0.0175498 0.397154 -0.103599 -0.121149
0.5972 0.017582 0.397384 -0.103694 -0.121276
0.5973 0.0176142 0.397614 -0.10379 -0.121404
0.5974 0.0176464 0.397844 -0.103885 -0.121531
0.5975 0.0176786 0.398075 -0.10398 -0.121659
0.5976 0.0177109 0.398305 -0.104075 -0.121786
0.5977 0.0177432 0.398536 -0.104171 -0.121914
0.5978 0.0177755 0.398767 -0.104266 -0.122041
0.5979 0.0178079 0.398998 -0.104361 -0.122169
0.598 0.0178402 0.399229 -0.104456 -0.122296
0.5981 0.0178726 0.39946 -0.104551 -0.122424
0.5982 0.017905 0.399691 -0.104646 -0.122551
0.5983 0.0179374 0.399923 -0.104741 -0.122679
0.5984 0.0179699 0.400154 -0.104836 -0.122806
0.5985 0.0180024 0.400386 -0.104931 -0.122934
0.5986 0.0180348 0.400617 -0.105026 -0.123061
0.5987 0.0180674 0.400849 -0.105121 -0.123189
0.5988 0.0180999 0.401081 -0.105216 -0.123316
0.5989 0.0181325 0.401313 -0.105311 -0.123444
0.599 0.018165 0.401546 -0.105406 -0.123571
0.5991 0.0181976 0.401778 -0.105501 -0.123698
0.5992 0.0182303 0.402011 -0.105596 -0.123826
0.5993 0.0182629 0.402243 -0.10569 -0.123953
0.5994 0.0182956 0.402476 -0.105785 -0.124081
0.5995 0.0183283 0.402709 -0.10588 -0.124208
0.5996 0.018361 0.402942 -0.105975 -0.124336
0.5997 0.0183937 0.403175 -0.106069 -0.124463
0.5998 0.0184265 0.403408 -0.106164 -0.124591
0.5999 0.0184593 0.403641 -0.106259 -0.124718
0.6 0.0184921 0.403875 -0.106354 -0.124846
0.6001 0.0185249 0.404108 -0.106448 -0.124973
0.6002 0.0185577 0.404342 -0.106543 -0.1251
0.6003 0.0185906 0.404576 -0.106637 -0.125228
0.6004 0.0186235 0.404809 -0.106732 -0.125355
0.6005 0.0186564 0.405043 -0.106826 -0.125483
0.6006 0.0186893 0.405278 -0.106921 -0.12561
0.6007 0.0187223 0.405512 -0.107015 -0.125738
0.6008 0.0187553 0.405746 -0.10711 -0.125865
0.6009 0.0187883 0.405981 -0.107204 -0.125993
0.601 0.0188213 0.406215 -0.107299 -0.12612
0.6011 0.0188543 0.40645 -0.107393 -0.126247
0.6012 0.0188874 0.406685 -0.107487 -0.126375
0.6013 0.0189205 0.40692 -0.107582 -0.126502
0.6014 0.0189536 0.407155 -0.107676 -0.12663
0.6015 0.0189867 0.40739 -0.10777 -0.126757
0.6016 0.0190198 0.407626 -0.107865 -0.126885
0.6017 0.019053 0.407861 -0.107959 -0.127012
0.6018 0.0190862 0.408097 -0.108053 -0.127139
0.6019 0.0191194 0.408332 -0.108147 -0.127267
0.602 0.0191527 0.408568 -0.108242 -0.127394
0.6021 0.0191859 0.408804 -0.108336 -0.127522
0.6022 0.0192192 0.40904 -0.10843 -0.127649
0.6023 0.0192525 0.409276 -0.108524 -0.127777
0.6024 0.0192858 0.409512 -0.108618 -0.127904
0.6025 0.0193192 0.409749 -0.108712 -0.128031
0.6026 0.0193525 0.409985 -0.108806 -0.128159
0.6027 0.0193859 0.410222 -0.1089 -0.128286
0.6028 0.0194193 0.410459 -0.108994 -0.128414
0.6029 0.0194527 0.410696 -0.109088 -0.128541
0.603 0.0194862 0.410933 -0.109182 -0.128668
0.6031 0.0195197 0.41117 -0.109276 -0.128796
0.6032 0.0195532 0.411407 -0.10937 -0.128923
0.6033 0.0195867 0.411644 -0.109464 -0.129051
0.6034 0.0196202 0.411882 -0.109558 -0.129178
0.6035 0.0196538 0.412119 -0.109652 -0.129305
0.6036 0.0196873 0.412357 -0.109745 -0.129433
0.6037 0.0197209 0.412595 -0.109839 -0.12956
0.6038 0.0197546 0.412833 -0.109933 -0.129688
0.6039 0.0197882 0.413071 -0.110027 -0.129815
0.604 0.0198219 0.413309 -0.11012 -0.129942
0.6041 0.0198556 0.413548 -0.110214 -0.13007
0.6042 0.0198893 0.413786 -0.110308 -0.130197
0.6043 0.019923 0.414025 -0.110401 -0.130324
0.6044 0.0199567 0.414263 -0.110495 -0.130452
0.6045 0.0199905 0.414502 -0.110589 -0.130579
0.6046 0.0200243 0.414741 -0.110682 -0.130707
0.6047 0.0200581 0.41498 -0.110776 -0.130834
0.6048 0.0200919 0.415219 -0.110869 -0.130961
0.6049 0.0201258 0.415458 -0.110963 -0.131089
0.605 0.0201597 0.415698 -0.111056 -0.131216
0.6051 0.0201936 0.415937 -0.11115 -0.131343
0.6052 0.0202275 0.416177 -0.111243 -0.131471
0.6053 0.0202614 0.416417 -0.111337 -0.131598
0.6054 0.0202954 0.416657 -0.11143 -0.131725
0.6055 0.0203294 0.416897 -0.111523 -0.131853
0.6056 0.0203634 0.417137 -0.111617 -0.13198
0.6057 0.0203974 0.417377 -0.11171 -0.132107
0.6058 0.0204314 0.417617 -0.111803 -0.132235
0.6059 0.0204655 0.417858 -0.111897 -0.132362
0.606 0.0204996 0.418098 -0.11199 -0.132489
0.6061 0.0205337 0.418339 -0.112083 -0.132617
0.6062 0.0205678 0.41858 -0.112176 -0.132744
0.6063 0.020602 0.418821 -0.112269 -0.132871
